ror,legal_name,country_code,country_name,count,italian_institution,year_block,direction
https://ror.org/00z9zsj19,Butler Hospital,US,United States,18,UNIBO,2006-2010,incoming
https://ror.org/00za53h95,Johns Hopkins University,US,United States,6550,UNIBO,2006-2010,incoming
https://ror.org/00za68765,Centro Universitário Estácio de Santa Catarina,BR,Brazil,11,UNIBO,2006-2010,incoming
https://ror.org/00zam0e96,Institute of Pathology and Genetics,BE,Belgium,8,UNIBO,2006-2010,incoming
https://ror.org/00zave958,Norsk Teknisk Museum,NO,Norway,1,UNIBO,2006-2010,incoming
https://ror.org/00zay3w86,Centre de Nanosciences et de Nanotechnologies,FR,France,47,UNIBO,2006-2010,incoming
https://ror.org/00zb26x20,Ural State University of Economics,RU,Russia,1,UNIBO,2006-2010,incoming
https://ror.org/00zbe0w13,Tianjin University of Technology,CN,China,16,UNIBO,2006-2010,incoming
https://ror.org/00zbfm828,Cambridge Crystallographic Data Centre,GB,United Kingdom,41,UNIBO,2006-2010,incoming
https://ror.org/00zbht122,Hospital Xeral Calde,ES,Spain,4,UNIBO,2006-2010,incoming
https://ror.org/00zbk1w77,Hess (United States),US,United States,3,UNIBO,2006-2010,incoming
https://ror.org/00zbnzw74,Stratford University,US,United States,49,UNIBO,2006-2010,incoming
https://ror.org/00zc1hf95,National Sleep Foundation,US,United States,4,UNIBO,2006-2010,incoming
https://ror.org/00zc2xc51,Royal Perth Hospital,AU,Australia,113,UNIBO,2006-2010,incoming
https://ror.org/00zc7y345,Hospital de São José,PT,Portugal,10,UNIBO,2006-2010,incoming
https://ror.org/00zca7903,Biomedical Research Networking Center on Neurodegenerative Diseases,ES,Spain,74,UNIBO,2006-2010,incoming
https://ror.org/00zcy2665,Vestfold University College,NO,Norway,5,UNIBO,2006-2010,incoming
https://ror.org/00zdnkx70,National Tsing Hua University,TW,Taiwan,345,UNIBO,2006-2010,incoming
https://ror.org/00ze01782,Denver Public Health,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/00zf0nh29,Fort Collins Science Center,US,United States,3,UNIBO,2006-2010,incoming
https://ror.org/00zfe1b87,Zentralklinik Bad Berka,DE,Germany,43,UNIBO,2006-2010,incoming
https://ror.org/00zfjyx93,Saskatchewan Research Council (Canada),CA,Canada,1,UNIBO,2006-2010,incoming
https://ror.org/00zfzef50,National Development and Research Institutes,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/00zg31r41,Centre INRAE Grand-Est - Colmar,FR,France,29,UNIBO,2006-2010,incoming
https://ror.org/00zg6q231,Ajuntament de Barcelona,ES,Spain,7,UNIBO,2006-2010,incoming
https://ror.org/00zgdb249,Science and Engineering Research Council,SG,Singapore,105,UNIBO,2006-2010,incoming
https://ror.org/00zh4qk67,Hospital Universitario de Santander,CO,Colombia,4,UNIBO,2006-2010,incoming
https://ror.org/00zh5wn98,Netherlands Metabolomics Centre,NL,The Netherlands,6,UNIBO,2006-2010,incoming
https://ror.org/00zhvdn11,Tunghai University,TW,Taiwan,24,UNIBO,2006-2010,incoming
https://ror.org/00zj9v924,Instituto Murciano de Investigación y Desarrollo Agrario y Medioambiental,ES,Spain,2,UNIBO,2006-2010,incoming
https://ror.org/00zjkgd30,Parkinson’s Disease and Movement Disorder Center of Silicon Valley,US,United States,4,UNIBO,2006-2010,incoming
https://ror.org/00zkpmz33,National Institute of Medical Statistics,IN,India,1,UNIBO,2006-2010,incoming
https://ror.org/00zkxn351,Information Society Development Institute,MD,Moldova,1,UNIBO,2006-2010,incoming
https://ror.org/00zky9d41,Wuhan Institute of Physics and Mathematics,CN,China,2,UNIBO,2006-2010,incoming
https://ror.org/00zn2c847,Great Ormond Street Hospital,GB,United Kingdom,204,UNIBO,2006-2010,incoming
https://ror.org/00znarq76,Blanchard Valley Health System,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/00znex860,United States Naval Academy,US,United States,31,UNIBO,2006-2010,incoming
https://ror.org/00znqwq11,VA San Diego Healthcare System,US,United States,42,UNIBO,2006-2010,incoming
https://ror.org/00znvbk37,National Health Laboratory Service,ZA,South Africa,21,UNIBO,2006-2010,incoming
https://ror.org/00znyv691,Danish National Research Foundation,DK,Denmark,99,UNIBO,2006-2010,incoming
https://ror.org/00znz6a90,National Institute of Technology Akita College,JP,Japan,1,UNIBO,2006-2010,incoming
https://ror.org/00zpz3d35,Nevill Hall Hospital,GB,United Kingdom,1,UNIBO,2006-2010,incoming
https://ror.org/00zq17821,General Hospital of Athens G. Genimatas,GR,Greece,10,UNIBO,2006-2010,incoming
https://ror.org/00zq17y52,Hospital Universitario del Tajo,ES,Spain,6,UNIBO,2006-2010,incoming
https://ror.org/00zq3nn60,Institute of Ecology and Biodiversity,CL,Chile,1,UNIBO,2006-2010,incoming
https://ror.org/00zqa9n78,Rode Kruis-Vlaanderen,BE,Belgium,1,UNIBO,2006-2010,incoming
https://ror.org/00zqaxa34,Northeast Electric Power University,CN,China,3,UNIBO,2006-2010,incoming
https://ror.org/00zqn6a72,State Research Institute Centre for Innovative Medicine,LT,Lithuania,1,UNIBO,2006-2010,incoming
https://ror.org/00zqqv187,Kharkiv Medical Academy of Postgraduate Education,UA,Ukraine,3,UNIBO,2006-2010,incoming
https://ror.org/00zrfhe30,Onze Lieve Vrouwziekenhuis Hospital,BE,Belgium,7,UNIBO,2006-2010,incoming
https://ror.org/00zrhbg82,King Khaled Eye Specialist Hospital,SA,Saudi Arabia,6,UNIBO,2006-2010,incoming
https://ror.org/00zrjgm10,State Intellectual Property Office,CN,China,1,UNIBO,2006-2010,incoming
https://ror.org/00zrn3e14,Hospital del Salvador,CL,Chile,2,UNIBO,2006-2010,incoming
https://ror.org/00zrq4606,Southwest Biological Science Center,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/00zs3y046,"Istituto Nazionale di Fisica Nucleare, Sezione di Ferrara",IT,Italy,27,UNIBO,2006-2010,incoming
https://ror.org/00zs80j25,Polaris Industries (United States),US,United States,14,UNIBO,2006-2010,incoming
https://ror.org/00zvx1763,Proton Therapy Centre,CZ,Czechia,2,UNIBO,2006-2010,incoming
https://ror.org/00zw5g161,Acharya Narendra Deva University of Agriculture and Technology,IN,India,2,UNIBO,2006-2010,incoming
https://ror.org/00zw6et16,Capital Institute of Pediatrics,CN,China,8,UNIBO,2006-2010,incoming
https://ror.org/00zw9nc64,University of Miami Health System,US,United States,64,UNIBO,2006-2010,incoming
https://ror.org/00zwdnt53,Umicore (Belgium),BE,Belgium,1,UNIBO,2006-2010,incoming
https://ror.org/00zxty319,Naragakuen University,JP,Japan,1,UNIBO,2006-2010,incoming
https://ror.org/00zxymv65,National Institute of Integrative Medicine,AU,Australia,2,UNIBO,2006-2010,incoming
https://ror.org/00zxz8845,National University of Pharmacy,UA,Ukraine,1,UNIBO,2006-2010,incoming
https://ror.org/00zy1vd16,Centre National de Recherches sur l'Environnement,MG,Madagascar,2,UNIBO,2006-2010,incoming
https://ror.org/00zyk6d86,Hospital Alto Deba,ES,Spain,5,UNIBO,2006-2010,incoming
https://ror.org/00zywfh80,Sherbrooke Research and Development Centre,CA,Canada,6,UNIBO,2006-2010,incoming
https://ror.org/00zzrkp92,Central People's Hospital of Zhanjiang,CN,China,1,UNIBO,2006-2010,incoming
https://ror.org/0101aa973,Hollywood Private Hospital,AU,Australia,4,UNIBO,2006-2010,incoming
https://ror.org/0101cd070,Women's Cancer Center of Nevada,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/0101er145,Ministero dell'Economia e delle Finanze,IT,Italy,3,UNIBO,2006-2010,incoming
https://ror.org/0101h5125,Instituto Brasileiro de Mercado de Capitais,BR,Brazil,3,UNIBO,2006-2010,incoming
https://ror.org/0101kry21,Allegheny Health Network,US,United States,63,UNIBO,2006-2010,incoming
https://ror.org/0101mv631,Klinik und Poliklinik für Kinder- und Jugendmedizin,DE,Germany,12,UNIBO,2006-2010,incoming
https://ror.org/0101we292,National Centre of Excellence in Analytical Chemistry,PK,Pakistan,4,UNIBO,2006-2010,incoming
https://ror.org/01026pq66,ENEA Frascati Research Centre,IT,Italy,16,UNIBO,2006-2010,incoming
https://ror.org/0102aw075,Valley Health System,US,United States,4,UNIBO,2006-2010,incoming
https://ror.org/0102mm775,Nicolaus Copernicus University,PL,Poland,104,UNIBO,2006-2010,incoming
https://ror.org/0103dxn66,Shanghai Changzheng Hospital,CN,China,12,UNIBO,2006-2010,incoming
https://ror.org/0103jbm17,Golden Jubilee National Hospital,GB,United Kingdom,20,UNIBO,2006-2010,incoming
https://ror.org/0103jrh39,BMI The London Independent Hospital,GB,United Kingdom,1,UNIBO,2006-2010,incoming
https://ror.org/0103yxp25,Service de Santé des Armées,FR,France,1,UNIBO,2006-2010,incoming
https://ror.org/010408w50,Language Center of UZH and ETH Zürich,CH,Switzerland,14,UNIBO,2006-2010,incoming
https://ror.org/0104cy831,Community College of Rhode Island,US,United States,10,UNIBO,2006-2010,incoming
https://ror.org/0104rcc94,University of Silesia in Katowice,PL,Poland,558,UNIBO,2006-2010,incoming
https://ror.org/0104w4x66,Institute of Engineering Physics,RU,Russia,4,UNIBO,2006-2010,incoming
https://ror.org/0104w5s79,Kimitsu Chuo Hospital,JP,Japan,1,UNIBO,2006-2010,incoming
https://ror.org/010567a58,Centre Hospitalier Universitaire Amiens-Picardie,FR,France,121,UNIBO,2006-2010,incoming
https://ror.org/01056ge55,Canisius College,US,United States,5,UNIBO,2006-2010,incoming
https://ror.org/0106aa564,Dent Neurologic Institute,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/0106ccb15,École Nationale Supérieure de Techniques Avancées Paris,FR,France,53,UNIBO,2006-2010,incoming
https://ror.org/0106qb496,Inner Mongolia University,CN,China,18,UNIBO,2006-2010,incoming
https://ror.org/01070mq45,Wayne State University,US,United States,3519,UNIBO,2006-2010,incoming
https://ror.org/0107c5v14,University of Genoa,IT,Italy,7751,UNIBO,2006-2010,incoming
https://ror.org/0107t3e14,Akron Children's Hospital,US,United States,3,UNIBO,2006-2010,incoming
https://ror.org/0107w4315,University of Colorado Health,US,United States,474,UNIBO,2006-2010,incoming
https://ror.org/0107ygt22,Bronx-Lebanon Hospital Center,US,United States,5,UNIBO,2006-2010,incoming
https://ror.org/010826a91,Shanghai Ninth People's Hospital,CN,China,14,UNIBO,2006-2010,incoming
https://ror.org/010842375,Tata Memorial Hospital,IN,India,106,UNIBO,2006-2010,incoming
https://ror.org/0108bjm70,GlaxoSmithKline (Australia),AU,Australia,2,UNIBO,2006-2010,incoming
https://ror.org/0108gdg43,Sri Ramachandra Institute of Higher Education and Research,IN,India,29,UNIBO,2006-2010,incoming
https://ror.org/0108mwc04,Universidad del Rosario,CO,Colombia,9,UNIBO,2006-2010,incoming
https://ror.org/0109nma88,Min-Hwei College of Health Care Management,TW,Taiwan,2,UNIBO,2006-2010,incoming
https://ror.org/010azec62,Deborah Heart and Lung Center,US,United States,5,UNIBO,2006-2010,incoming
https://ror.org/010b9wj87,Boston Medical Center,US,United States,108,UNIBO,2006-2010,incoming
https://ror.org/010bdvy81,Omsk State Pedagogical University,RU,Russia,7,UNIBO,2006-2010,incoming
https://ror.org/010bhn875,"Temps, espaces, langages, Europe méridionale, Méditerranée",FR,France,4,UNIBO,2006-2010,incoming
https://ror.org/010bn5e72,V Corp Technologies (United States),US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/010bsbc18,Hospital Prof. Dr. Fernando Fonseca,PT,Portugal,2,UNIBO,2006-2010,incoming
https://ror.org/010crp378,University of Eldoret,KE,Kenya,2,UNIBO,2006-2010,incoming
https://ror.org/010dvvh94,Instituto Politécnico de Leiria,PT,Portugal,13,UNIBO,2006-2010,incoming
https://ror.org/010e6tc72,Biolog Life Science Institute,DE,Germany,2,UNIBO,2006-2010,incoming
https://ror.org/010f1sq29,North-West University,ZA,South Africa,36,UNIBO,2006-2010,incoming
https://ror.org/010fszt18,State Key Laboratory of Optoelectronic Materials and Technology,CN,China,24,UNIBO,2006-2010,incoming
https://ror.org/010gbda42,Government Medical College and Hospital,IN,India,5,UNIBO,2006-2010,incoming
https://ror.org/010gvqg61,Museu Paraense Emílio Goeldi,BR,Brazil,1,UNIBO,2006-2010,incoming
https://ror.org/010h6g454,Sidney Kimmel Cancer Center,US,United States,102,UNIBO,2006-2010,incoming
https://ror.org/010h78f45,Western Carolina University,US,United States,10,UNIBO,2006-2010,incoming
https://ror.org/010hfy465,Yokohama City University Hospital,JP,Japan,14,UNIBO,2006-2010,incoming
https://ror.org/010hq5p48,Ospedale Sacro Cuore Don Calabria,IT,Italy,41,UNIBO,2006-2010,incoming
https://ror.org/010hz0g26,Jichi Medical University,JP,Japan,113,UNIBO,2006-2010,incoming
https://ror.org/010hz2d37,Laboratoire d'Annecy de Physique Théorique,FR,France,841,UNIBO,2006-2010,incoming
https://ror.org/010jn4k46,Frantsevich Institute for Problems in Materials Science,UA,Ukraine,6,UNIBO,2006-2010,incoming
https://ror.org/010jskt71,Embry–Riddle Aeronautical University,US,United States,178,UNIBO,2006-2010,incoming
https://ror.org/010jx2260,National Institute of Agricultural Botany,GB,United Kingdom,6,UNIBO,2006-2010,incoming
https://ror.org/010k7sz25,Arbeitsgemeinschaft Dermatologische Forschung,DE,Germany,2,UNIBO,2006-2010,incoming
https://ror.org/010kthv55,Nakadōri General Hospital,JP,Japan,6,UNIBO,2006-2010,incoming
https://ror.org/010kva064,Southern Oregon University,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/010mjn423,Hong Kong Sanatorium and Hospital,CN,China,10,UNIBO,2006-2010,incoming
https://ror.org/010mv7n52,Austin Hospital,AU,Australia,63,UNIBO,2006-2010,incoming
https://ror.org/010n0x685,Central University of Ecuador,EC,Ecuador,2,UNIBO,2006-2010,incoming
https://ror.org/010n41y16,Southeast Missouri State University,US,United States,53,UNIBO,2006-2010,incoming
https://ror.org/010na6b76,Auckland War Memorial Museum,NZ,New Zealand,1,UNIBO,2006-2010,incoming
https://ror.org/010njnb56,Craig Hospital,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/010ns0q29,North Memorial Medical Center,US,United States,13,UNIBO,2006-2010,incoming
https://ror.org/010nsgg66,Technische Universität Braunschweig,DE,Germany,116,UNIBO,2006-2010,incoming
https://ror.org/010pmpe69,Lomonosov Moscow State University,RU,Russia,3639,UNIBO,2006-2010,incoming
https://ror.org/010prmy50,Virginia–Maryland College of Veterinary Medicine,US,United States,12,UNIBO,2006-2010,incoming
https://ror.org/010q4q527,Government of Canada,CA,Canada,10,UNIBO,2006-2010,incoming
https://ror.org/010qwhr53,Nuremberg Hospital,DE,Germany,4,UNIBO,2006-2010,incoming
https://ror.org/010s54n03,Leibniz-Forschungsinstitut für Molekulare Pharmakologie,DE,Germany,2,UNIBO,2006-2010,incoming
https://ror.org/010s72f83,South Infirmary Victoria University Hospital,IE,Ireland,1,UNIBO,2006-2010,incoming
https://ror.org/010t7sr36,Taighde Éireann - Research Ireland,IE,Ireland,3,UNIBO,2006-2010,incoming
https://ror.org/010tdjz06,Institute of Landscape Ecology of the Slovak Academy of Sciences,SK,Slovakia,1,UNIBO,2006-2010,incoming
https://ror.org/010thz337,Farmingdale State College,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/010tmdc88,Ospedale Maggiore Carlo Alberto Pizzardi,IT,Italy,3,UNIBO,2006-2010,incoming
https://ror.org/010tqsy45,Beijing United Family Hospital,CN,China,1,UNIBO,2006-2010,incoming
https://ror.org/010tw2j24,Winnipeg Institute for Theoretical Physics,CA,Canada,2,UNIBO,2006-2010,incoming
https://ror.org/010we4y38,Hospital de Clínicas de Porto Alegre,BR,Brazil,152,UNIBO,2006-2010,incoming
https://ror.org/010wgh593,Consorzio Interuniversitario per lo Sviluppo dei Sistemi a Grande Interfase,IT,Italy,8,UNIBO,2006-2010,incoming
https://ror.org/010wh8q62,Raja Isteri Pengiran Anak Saleha Hospital,BN,Brunei,5,UNIBO,2006-2010,incoming
https://ror.org/010wkqn50,Microsoft Research New England (United States),US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/010x3gp67,Integrated Marine Observing System,AU,Australia,1,UNIBO,2006-2010,incoming
https://ror.org/010x8gc63,University of Saskatchewan,CA,Canada,222,UNIBO,2006-2010,incoming
https://ror.org/010xaa060,National Science Foundation of Sri Lanka,LK,Sri Lanka,1,UNIBO,2006-2010,incoming
https://ror.org/010xv5017,University of Belgrade – Faculty of Organizational Sciences,RS,Serbia,2,UNIBO,2006-2010,incoming
https://ror.org/010xy3m51,University of Piura,PE,Peru,1,UNIBO,2006-2010,incoming
https://ror.org/010ypq317,NHS Highland,GB,United Kingdom,6,UNIBO,2006-2010,incoming
https://ror.org/010z8j306,Daqing City People's Hospital,CN,China,5,UNIBO,2006-2010,incoming
https://ror.org/010zh7098,Saint Mary's University,CA,Canada,109,UNIBO,2006-2010,incoming
https://ror.org/0110at529,Odessa National Medical University,UA,Ukraine,1,UNIBO,2006-2010,incoming
https://ror.org/0111bj510,Industrial Tomography Systems (United Kingdom),GB,United Kingdom,2,UNIBO,2006-2010,incoming
https://ror.org/0111cp837,Systems Research Institute,PL,Poland,17,UNIBO,2006-2010,incoming
https://ror.org/0111es613,Hospital General Universitario Gregorio Marañón,ES,Spain,249,UNIBO,2006-2010,incoming
https://ror.org/0111f7045,Institute of Plant Protection,CN,China,10,UNIBO,2006-2010,incoming
https://ror.org/0111s2360,Centre de Recherches sur la Cognition Animale,FR,France,2,UNIBO,2006-2010,incoming
https://ror.org/0111wxt17,National Radiological Protection Board,GB,United Kingdom,2,UNIBO,2006-2010,incoming
https://ror.org/0112t7451,San Salvatore Hospital,IT,Italy,44,UNIBO,2006-2010,incoming
https://ror.org/0112yzy28,ForestGEO,US,United States,3,UNIBO,2006-2010,incoming
https://ror.org/01136x372,Institute of Nuclear Physics,UZ,Uzbekistan,565,UNIBO,2006-2010,incoming
https://ror.org/0113yba25,Waitemata District Health Board,NZ,New Zealand,3,UNIBO,2006-2010,incoming
https://ror.org/011408310,State Scientific Institution “Institute for Single Crystals” of National Academy of Sciences of Ukraine,UA,Ukraine,7,UNIBO,2006-2010,incoming
https://ror.org/011471042,National Institute of Epidemiology,IN,India,3,UNIBO,2006-2010,incoming
https://ror.org/0114b6272,Forest Park,US,United States,3,UNIBO,2006-2010,incoming
https://ror.org/0114yjq47,United States Patent and Trademark Office,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/0115xv923,Swiss Federal Institute of Metrology,CH,Switzerland,1,UNIBO,2006-2010,incoming
https://ror.org/011647w73,National University of Uzbekistan,UZ,Uzbekistan,3,UNIBO,2006-2010,incoming
https://ror.org/01167a838,Earth Observatory of Singapore,SG,Singapore,1,UNIBO,2006-2010,incoming
https://ror.org/0116mdr21,Graduate Hospital,US,United States,3,UNIBO,2006-2010,incoming
https://ror.org/0116zdb24,State Street (United States),US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/0116zj450,University of Indonesia,ID,Indonesia,93,UNIBO,2006-2010,incoming
https://ror.org/01175g155,Xinzhou Teachers University,CN,China,2,UNIBO,2006-2010,incoming
https://ror.org/0119hgk08,Université Blaise Pascal,FR,France,8,UNIBO,2006-2010,incoming
https://ror.org/0119pby33,Centro de Investigación Biomédica en Red de Enfermedades Respiratorias,ES,Spain,20,UNIBO,2006-2010,incoming
https://ror.org/0119pw819,InnoTech Alberta,CA,Canada,2,UNIBO,2006-2010,incoming
https://ror.org/0119taq84,International Medical Center in Jeddah,SA,Saudi Arabia,4,UNIBO,2006-2010,incoming
https://ror.org/011aa4g29,Sami Shamoon College of Engineering,IL,Israel,8,UNIBO,2006-2010,incoming
https://ror.org/011adb956,Centre Hospito Universitaire de Sétif,DZ,Algeria,1,UNIBO,2006-2010,incoming
https://ror.org/011apjk30,Centre Hospitalier Universitaire Brugmann,BE,Belgium,13,UNIBO,2006-2010,incoming
https://ror.org/011ashp19,Sichuan University,CN,China,671,UNIBO,2006-2010,incoming
https://ror.org/011azg567,"Regional Cancer Center, Thiruvananthapuram",IN,India,1,UNIBO,2006-2010,incoming
https://ror.org/011bahz51,Baldacci (Italy),IT,Italy,4,UNIBO,2006-2010,incoming
https://ror.org/011bbtj34,Emergency University,US,United States,5,UNIBO,2006-2010,incoming
https://ror.org/011bdtx65,Cheng Shiu University,TW,Taiwan,12,UNIBO,2006-2010,incoming
https://ror.org/011bqgx84,University of Tolima,CO,Colombia,17,UNIBO,2006-2010,incoming
https://ror.org/011bwkg92,Industrial Research Limited,NZ,New Zealand,4,UNIBO,2006-2010,incoming
https://ror.org/011c78869,Hemel Hempstead Hospital,GB,United Kingdom,3,UNIBO,2006-2010,incoming
https://ror.org/011cabk38,Policlinico Umberto I,IT,Italy,74,UNIBO,2006-2010,incoming
https://ror.org/011cav305,Swiss Academy of Medical Sciences,CH,Switzerland,2,UNIBO,2006-2010,incoming
https://ror.org/011cc8156,California Department of Public Health,US,United States,7,UNIBO,2006-2010,incoming
https://ror.org/011cp4r12,Centro de Sistemas Inteligentes,PT,Portugal,5,UNIBO,2006-2010,incoming
https://ror.org/011d8sm39,Changsha University,CN,China,3,UNIBO,2006-2010,incoming
https://ror.org/011dagb24,Næstved Sygehus,DK,Denmark,7,UNIBO,2006-2010,incoming
https://ror.org/011dv8m48,University of Gdańsk,PL,Poland,67,UNIBO,2006-2010,incoming
https://ror.org/011dvr318,Spaulding Rehabilitation Hospital,US,United States,8,UNIBO,2006-2010,incoming
https://ror.org/011e6t090,The Japanese Society of Intensive Care Medicine,JP,Japan,37,UNIBO,2006-2010,incoming
https://ror.org/011e9bt93,United States Air Force Office of Scientific Research,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/011fdmv87,InSysBio (Russia),RU,Russia,1,UNIBO,2006-2010,incoming
https://ror.org/011gakh74,Universidad Nacional del Centro de la Provincia de Buenos Aires,AR,Argentina,3,UNIBO,2006-2010,incoming
https://ror.org/011gea244,Laboratoire Méditerranéen de Préhistoire Europe Afrique,FR,France,6,UNIBO,2006-2010,incoming
https://ror.org/011gh0524,Chinese People's Armed Police Force,CN,China,2,UNIBO,2006-2010,incoming
https://ror.org/011gmn932,National Institute of Technology Rourkela,IN,India,6,UNIBO,2006-2010,incoming
https://ror.org/011hc8f90,DEVCOM Army Research Laboratory,US,United States,44,UNIBO,2006-2010,incoming
https://ror.org/011hecd67,National Center for Gene Research,CN,China,2,UNIBO,2006-2010,incoming
https://ror.org/011hfx640,Center For Policy Research,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/011hxwn54,Asia Pacific Center for Theoretical Physics,KR,South Korea,11,UNIBO,2006-2010,incoming
https://ror.org/011hz4254,CRUK/MRC Oxford Institute for Radiation Oncology,GB,United Kingdom,4,UNIBO,2006-2010,incoming
https://ror.org/011jgpb07,Centre Hospitalier de Bretagne Sud,FR,France,1,UNIBO,2006-2010,incoming
https://ror.org/011jgwj89,Iranian Academy of Medical Sciences,IR,Iran,4,UNIBO,2006-2010,incoming
https://ror.org/011jhfp96,Klinikum Darmstadt,DE,Germany,7,UNIBO,2006-2010,incoming
https://ror.org/011jsc803,MRC Human Genetics Unit,GB,United Kingdom,70,UNIBO,2006-2010,incoming
https://ror.org/011jtr847,Centre de Recerca en Sanitat Animal,ES,Spain,4,UNIBO,2006-2010,incoming
https://ror.org/011k7k191,National University Hospital of Iceland,IS,Iceland,10,UNIBO,2006-2010,incoming
https://ror.org/011kd6273,Catholic Health Initiatives,US,United States,1,UNIBO,2006-2010,incoming
https://ror.org/011kf5r70,National Health and Medical Research Council,AU,Australia,6,UNIBO,2006-2010,incoming
https://ror.org/011maz450,University of the Punjab,PK,Pakistan,38,UNIBO,2006-2010,incoming
https://ror.org/011n96f14,Bjerknes Centre for Climate Research,NO,Norway,41,UNIBO,2006-2010,incoming
https://ror.org/011nqat45,Centre de Recherches Pétrographiques et Géochimiques,FR,France,6,UNIBO,2006-2010,incoming
https://ror.org/011p0ty46,Institute for Theoretical Physics Amsterdam,NL,The Netherlands,62,UNIBO,2006-2010,incoming
https://ror.org/011p7eg09,Tore Nilsons Stiftelse för Medicinsk Forskning,SE,Sweden,1,UNIBO,2006-2010,incoming
https://ror.org/011p8xd65,Prince Philip Dental Hospital,CN,China,48,UNIBO,2006-2010,incoming
https://ror.org/011pd5k86,Institute of Materials Science,VN,Vietnam,5,UNIBO,2006-2010,incoming
https://ror.org/011pjwf87,World Meteorological Organization,CH,Switzerland,1,UNIBO,2006-2010,incoming
https://ror.org/011pqxa69,Université du Québec en Outaouais,CA,Canada,3,UNIBO,2006-2010,incoming
https://ror.org/011q66e29,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria,ES,Spain,80,UNIBO,2006-2010,incoming
https://ror.org/011qgx996,Mitsubishi Chemical Group Science and Technology Research Center (Japan),JP,Japan,1,UNIBO,2006-2010,incoming
https://ror.org/011qkaj49,Roche (United States),US,United States,29,UNIBO,2006-2010,incoming
https://ror.org/011qyt180,VA Office of Research and Development,US,United States,35,UNIBO,2006-2010,incoming
https://ror.org/011rf9d86,Shanghai Institutes for Biological Sciences,CN,China,136,UNIBO,2006-2010,incoming
https://ror.org/011rkt464,Greentech (France),FR,France,1,UNIBO,2006-2010,incoming
https://ror.org/011rp3b19,National Institute of Crop Science,KR,South Korea,7,UNIBO,2006-2010,incoming
https://ror.org/011rrqf91,Open University of Sri Lanka,LK,Sri Lanka,1,UNIBO,2006-2010,incoming
https://ror.org/011rw2y56,"Fundação de Apoio ao Ensino, Pesquisa e Assistência do Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto da Universidade de São Paulo",BR,Brazil,18,UNIBO,2006-2010,incoming
https://ror.org/011sq9629,Sociedade Brasileira de Biofísica,BR,Brazil,1,UNIBO,2006-2010,incoming
https://ror.org/011srkg41,"National Institute Of Technology, Ishikawa College",JP,Japan,3,UNIBO,2006-2010,incoming
https://ror.org/011ssy811,International Prevention Research Institute,FR,France,220,UNIBO,2006-2010,incoming
https://ror.org/011t2cn48,St. Luke's-Roosevelt Hospital Center,US,United States,73,UNIBO,2006-2010,incoming
https://ror.org/011tm7n37,Panasonic (Japan),JP,Japan,6,UNIBO,2006-2010,incoming
https://ror.org/011ts7939,Berufsgenossenschaft Rohstoffe und chemische Industrie,DE,Germany,2,UNIBO,2006-2010,incoming
https://ror.org/011tz3351,Queens Hospital Center,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/011vxgd24,West Virginia University,US,United States,202,UNIBO,2006-2010,incoming
https://ror.org/011x7hd11,München Klinik Bogenhausen,DE,Germany,7,UNIBO,2006-2010,incoming
https://ror.org/011xca688,Himeji Dokkyo University,JP,Japan,4,UNIBO,2006-2010,incoming
https://ror.org/011xesh37,Razi Vaccine and Serum Research Institute,IR,Iran,4,UNIBO,2006-2010,incoming
https://ror.org/011xg1225,Montpellier Interdisciplinary center on Sustainable Agri-food systems: social and nutritional sciences,FR,France,1,UNIBO,2006-2010,incoming
https://ror.org/011xhcs96,Affiliated Hospital of Xuzhou Medical College,CN,China,9,UNIBO,2006-2010,incoming
https://ror.org/011xjpe74,Gopalganj Science and Technology University,BD,Bangladesh,2,UNIBO,2006-2010,incoming
https://ror.org/011xvna82,Fuzhou University,CN,China,37,UNIBO,2006-2010,incoming
https://ror.org/011xz5b94,Emerson College,US,United States,2,UNIBO,2006-2010,incoming
https://ror.org/011y7xt38,Çankırı Karatekin University,TR,Turkey,1,UNIBO,2006-2010,incoming
https://ror.org/011ygpb73,Institut de Chimie Moléculaire de l'Université de Bourgogne,FR,France,25,UNIBO,2006-2010,incoming
https://ror.org/011ygts35,University Clinic of Traumatology,AT,Austria,6,UNIBO,2006-2010,incoming
https://ror.org/011zjcv36,Unfallkrankenhaus Berlin,DE,Germany,2,UNIBO,2006-2010,incoming
